COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,저가선호,인스타그램활동,부모서비스관심,공기질민감,홈쇼핑관심,온라인상품권관심,홈케어서비스관심,공기질가전제품관심,디지털전자제품기타관심,바디케어관심,반려동물용품관심,비타민영양제관심,생활가전제품기타관심,안마용품관심,헬스케어용품관심,헬스케어의료관심
coway,40,FEMALE,서울,키즈맘_미취학,134,4.3,2.7,1.9,5.1,2,6.1,2.2,0.1,7.4,5.1,3.7,4.7,5.4,5.2,5.7,5.7,5.6
coway,40,,전남,,2,4.4,7.3,0,3.8,2,8,2.3,0,9.9,6.6,3.7,5.2,7.1,6.5,8.9,6.8,5.6
coway,40,FEMALE,울산,중년_자녀동거,35,2.9,2.5,2,4,1.5,5.1,2.9,0,7.9,5.5,4.1,5.2,5.9,5.4,6.7,6.3,6.1
coway,40,MALE,전북,,38,4.2,4,1.3,2.7,2.5,2,2.1,0,8.6,5,5.3,6.9,6.5,6.5,5.6,6.1,5.9
coway,40,FEMALE,부산,키즈맘_중학생,67,4.1,2.9,2.5,4.4,2.8,6.4,2.2,0.3,8.1,5.5,4.5,5.5,6.1,5.7,6.7,6.3,6.2
coway,40,FEMALE,인천,키즈맘_미취학,88,4.2,2.2,2.3,4,2.7,6,2.1,0,8.3,5.8,4.4,5.4,6,6,7.1,6.3,6.1
coway,40,,울산,중년_자녀동거,1,0,7.7,0,7.8,0,1.4,0,0,9.7,5.5,8.7,9.2,9.1,7.8,7.7,7.6,6.7
coway,40,MALE,제주,1인가구,5,0,0,0,1,3.8,1.2,5.1,0,7,4.7,5,6.4,6.2,5.8,5.6,5.6,5.6
coway,40,MALE,경북,,47,3.5,3.6,1.7,2.3,1.7,3.6,2.2,0,8,4.4,5.2,6.4,5.8,6,6.2,5.6,5.5
coway,50,FEMALE,강원,키즈맘_미취학,19,4.1,1.2,0.5,2.9,2.7,6.6,1.7,0,7.5,5.1,4.7,5.7,6.2,5.8,6.2,6.2,6.1
coway,50,FEMALE,부산,1인가구,83,3.8,2.7,0.9,2.1,2,6,2.2,0,8.7,6.2,4.8,5.9,6.6,6.2,7.4,6.7,6.7
coway,50,FEMALE,경기,중년_자녀동거,369,3.4,1.8,1.2,2.5,2.2,6.1,1.6,0.1,8.3,6.1,4.8,5.7,6.7,6,7.2,6.5,6.4
coway,50,FEMALE,,,211,2.5,1.4,0.8,1.8,2,4.9,1.6,0,8.6,6.7,4.6,5.8,6.7,6.1,7.4,6.7,6.6
coway,50,,전남,키즈맘_초등생,1,0,0,0,0,8.8,0,5.5,0,8.7,9.4,4.8,7.4,8.9,6,7.5,8.3,8.4
coway,50,FEMALE,제주,키즈맘_중학생,12,3.8,1.3,0.9,1.7,2.7,5.9,2.6,0,9.4,5.8,5.4,6.6,7.3,7.3,8,7.5,7.1
coway,50,FEMALE,울산,1인가구,34,2.7,2,0.9,1.4,1.9,6,2.1,0,7.4,5.7,4.6,5.1,6.2,5.3,6.7,5.9,5.9
coway,50,,부산,키즈맘_미취학,5,4.7,2.5,0.4,1.4,2.1,5.3,2.6,0,8.5,6.8,6.3,7.3,9.1,6.7,5.8,6.6,6.6
coway,50,,인천,중년_자녀동거,8,5.6,2.1,0.1,2.4,1.5,3.8,1.3,0,8.3,5.8,4.8,5.8,6.8,6.4,6.9,6.1,6
coway,50,MALE,서울,키즈맘_중학생,114,2.7,2.7,1.3,1.6,2.3,3.6,1.6,0.1,8.6,5.2,5.5,6.9,6.7,6.5,5.8,5.9,6.1
coway,50,FEMALE,충남,중년_자녀동거,42,2.3,2.5,1,2.5,2.9,6.2,1.9,0.4,8,5.8,4.3,5.6,6.6,5.8,6.9,6.5,6.2
coway,50,MALE,세종,1인가구,10,3.6,1.3,1.1,1.3,3.3,2.5,1.2,0,9.1,5.9,6.5,8.1,8,7.1,5.2,6.4,6.6
coway,50,,대전,키즈맘_미취학,6,2.9,2.9,0,2.8,4.4,5.8,2.7,0,8.4,5.3,5.6,5.8,6.5,6.3,5.3,6.8,6.7
coway,50,,경기,2인가구,20,1.7,2.6,0.8,1.4,1.4,4.9,1.7,0,7.7,5.8,4.9,6.1,7.1,5.7,5.5,6.1,6
coway,50,MALE,전남,,18,2.4,2.4,1.9,2.2,3.1,3.5,2.5,0,8.2,4.9,5.3,6.8,6.2,6,5.2,5.7,5.9
coway,50,MALE,전북,2인가구,25,3.3,2.7,0.8,2.1,2.4,3.3,1.2,0,8.3,4.7,5.4,6.6,6.7,6.4,5.9,5.7,5.8
coway,50,MALE,제주,중년_자녀동거,11,1.3,2.9,1.5,1.6,3,2.6,1,0,6.6,3.9,4.3,5.4,5.2,5,3.9,4.2,5.2
coway,50,,충북,,2,0,0,0,0,3.7,4.9,0,0,9.8,4.9,8.3,8.6,9.1,8.2,3.9,7.1,7.1
coway,50,,제주,키즈맘_미취학,1,7.3,9.9,1.8,0,0,9.4,0,0,3.7,4.1,3.9,4.1,3.8,3.6,3.8,3.7,3.8
coway,50,FEMALE,광주,키즈맘_중학생,15,3.3,2.9,1.7,2,2.1,7.5,2.3,0,8.1,5.9,5.2,5.9,6.9,5.9,7,6.6,6.6
coway,50,MALE,부산,1인가구,44,3.2,3,1.3,1.7,2.8,4,1.8,0,7.9,4.8,5.6,6.8,6.7,6.2,5.4,5.6,5.7
coway,50,FEMALE,인천,중년_자녀동거,97,3.3,1.9,0.8,1.9,2.6,5.9,1.8,0.1,8.7,6.5,5.2,5.8,7.1,6.2,7.1,6.7,6.8
coway,50,,광주,,2,4,0,0,3.8,4.9,3.9,0,0,9.3,5.5,5.4,6.7,6.3,6.4,7.2,7.9,7.1
coway,50,FEMALE,대전,키즈맘_미취학,37,3.5,1.8,1.2,2.4,2.7,6.7,1.9,0,8.4,6.1,4.3,5.4,6.4,5.9,6.7,6.6,6.4
coway,50,MALE,충북,1인가구,16,1.7,2.8,1.4,0.8,2,3.2,0.7,0,8.6,5.3,6.1,7.3,7.1,6.8,6.2,6.7,6.3
coway,50,FEMALE,경남,1인가구,54,3.3,2.3,0.7,1.6,2.1,6.3,1.4,0,9.1,6.6,5.6,6.4,7.4,6.8,7.8,7.2,6.9
coway,50,,강원,키즈맘_미취학,2,2.5,0,1.9,2.9,0,4.5,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
coway,50,MALE,경기,중년_자녀동거,204,3.1,3.2,1,1.3,2.3,3.6,1.5,0,7.5,4.5,5.2,6.2,6.1,5.8,5.3,5.3,5.4
coway,50,MALE,강원,,19,4.5,4.1,0.8,1.7,3.7,3,1.8,0,7.6,5.1,5.9,6.6,6.6,6.2,6.4,5.9,5.9
coway,50,MALE,,중년_자녀동거,101,2.3,2.3,0.8,1.4,1.5,2.7,2,0,7.9,5,5.1,6.5,6.4,6,5.4,5.5,5.7
coway,50,MALE,대구,,20,3.6,3.7,0.6,0.6,1.9,3.3,1.1,0,8.8,5.6,6.3,7.5,7,6.9,6.4,6,6.6
coway,50,FEMALE,경북,키즈맘_미취학,42,2.5,3.1,0.6,2,1.6,5.3,1.9,0,7.8,5.7,4.3,5.4,6.5,5.6,7,6.2,6.2
coway,50,MALE,인천,키즈맘_중학생,53,2.3,2.1,1.2,1.1,1.3,3.8,1.3,0,8.1,4.8,5.4,6.5,6.5,6.1,4.8,5.4,5.9
coway,50,FEMALE,세종,키즈맘_초등생,11,3.7,1.4,1.3,2.5,1.9,6.2,1.6,0,6.9,4.9,4,4.5,5.6,4.8,6,5.4,5.4
coway,50,,경남,2인가구,5,3.2,2.3,0.2,3,1.4,4,2.9,0,9.3,7.3,5.8,6.8,7.2,6.9,8.8,7,7.6
coway,50,,전북,1인가구,3,0,2.6,0.6,1.6,0,7.3,0,0,9.7,7.8,5.5,7.9,8.2,6.4,7.6,7.5,7.1
coway,50,,울산,,3,0,2.6,2.9,2.2,2.7,6,1.8,0,7.7,7.5,5.2,5.2,7,5.4,6.1,6,6.5
coway,50,MALE,충남,1인가구,25,2.8,2.1,0.7,1.3,3.2,3.3,1.4,0.4,7.3,4.6,5.3,6.3,6.5,5.7,5.9,5.7,5.4
coway,50,MALE,경북,중년_자녀동거,23,3.3,1.5,0.6,0.9,2.6,2,1.6,0,8.1,5.2,5.5,6.6,6.6,6.2,6.2,6.1,6
coway,50,,서울,2인가구,7,2.2,2.4,0.3,1.5,3.2,6.9,2.2,0,8.3,4.5,4.9,6,6.3,6.3,6.9,5.8,6.2
coway,50,FEMALE,대구,키즈맘_미취학,36,2.7,2.2,1.8,1.8,2,7,1,0.2,8.8,6.1,4.7,6,7,6.3,7.3,6.9,6.6
coway,50,MALE,경남,1인가구,39,2.1,2.9,1.5,1.7,1.6,2.9,1.4,0,7.5,4.6,5.3,6.3,6.4,5.9,6.3,5.4,5.4
coway,50,,경북,키즈맘_초등생,1,0,0,0,0,0,5,0,0,8.8,8.9,6.1,8.1,8.6,6.5,8,8,7.6
coway,50,FEMALE,서울,키즈맘_중학생,186,3.3,2.3,1.1,2.7,2.1,5.9,1.8,0.2,8,5.9,4.5,5.4,6.3,5.7,6.6,6.3,6.2
coway,50,FEMALE,전남,중년_자녀동거,32,3,2,1.1,2.2,3,6.2,1.9,0.3,8,5.8,4.3,5.4,6.2,5.8,6.8,6,6
coway,50,FEMALE,충북,,34,2.4,1.4,0.8,1.5,2,4.6,2.1,0,8.3,6.5,4.5,5.5,6.6,6.1,7.3,6.7,6.5
coway,50,MALE,울산,1인가구,14,3.9,3.4,0.4,0.6,3.3,4.3,0.5,0,7.9,4.4,5.1,6.5,6.2,6,5.6,5.8,6.3
coway,50,,대구,,6,2.5,3,0.8,4.2,1.6,6.5,0,0.6,9.2,7,4.7,6.3,7.6,6.4,5.9,7.1,7.3
coway,50,,세종,중년_자녀동거,1,0,7,0,0,7.7,8.5,0,0,3.5,3.6,3.7,3.7,3.7,3.5,3.6,3.5,3.6
coway,50,MALE,광주,키즈맘_미취학,15,0.9,4.1,1.8,2.2,3.1,2.5,1.5,0,8.5,5.6,5.9,7.3,7.2,6.5,6.7,6.3,6
coway,50,MALE,대전,1인가구,23,3.5,2.1,1.9,1.4,2.6,4.1,1.8,0,8.9,5.3,5.8,7.2,7.1,6.8,6.2,6,6.4
coway,50,FEMALE,전북,키즈맘_미취학,31,2.5,2.4,0.7,2,1.6,6.1,1.5,0,7.7,5.7,4.2,5.1,5.9,5.7,6.7,6.3,6
coway,50,,,중년_자녀동거,9,0.9,0.6,1.9,2.3,1.6,2.7,2.6,0,8.1,6.5,4.8,5.8,6.6,5.9,7.1,6.4,6
coway,60,FEMALE,대전,키즈맘_초등생,10,1.4,1.1,0.5,1.9,3.8,4.3,3,0,6.6,5.5,3.4,4.6,5.3,4.6,5,4.9,5
coway,60,MALE,대구,키즈맘_중학생,3,5.8,0,0.3,0,0,1.4,0,0,3.3,1.4,3.2,3.2,2.9,2.7,3.3,3.1,2.4
coway,60,,서울,,3,1.3,2.6,0.2,4.2,2.8,1.2,2.1,0,5.6,3.7,4.1,4.1,4.5,4.3,3.2,4.5,4.9
coway,60,FEMALE,서울,2인가구,53,2,2,0.8,2.1,1.1,3.9,1.7,0.2,7.7,6.3,4.4,5.2,6.5,5.6,6.5,6.2,5.9
coway,60,MALE,인천,,17,1.7,1.9,0.6,1.3,1.9,2.5,1.6,0,5.8,3.9,4,5,4.8,4.4,4.1,4.2,4.3
coway,60,FEMALE,경남,키즈맘_중학생,13,1.8,0.8,0.1,1.5,1.8,3.6,1.7,0,6.7,5.8,4,4.5,6,4.7,6.3,5.6,5.6
coway,60,,인천,1인가구,4,1.7,5.2,0,0,2.1,2.6,1,0,5,2.5,2.1,3.3,2.8,3.9,4.8,3.3,3
coway,60,,부산,키즈맘_미취학,5,0,1,2.3,2.9,1.3,2.1,1.8,0,6.6,5.3,5.1,5.2,5.7,5.2,4.6,5,5
coway,60,MALE,대전,키즈맘_초등생,4,4.7,1.9,0.1,0,1.9,3,2.9,0,9.4,5.7,7,8.1,8.3,7.4,7.6,7.6,6.6
coway,60,MALE,전남,중년_자녀동거,1,0,7,8.8,0,0,4,0,0,9.5,4.9,5.4,5.6,7.2,7.1,5.2,6.6,5.4
coway,60,MALE,충남,키즈맘_미취학,13,1.5,2.3,1,1.3,2.2,2.5,1,0,8.3,5.6,5.7,7.1,7.4,6.3,6.4,5.8,5.6
coway,60,MALE,서울,키즈맘_초등생,30,1.8,1.4,1.1,0.6,2.3,2.9,1.7,0,7.4,4.6,5.2,6.1,6.2,5.8,4.7,5.1,5.1
coway,60,,전북,1인가구,2,0,1.4,0,0,0,0,0,0,4.9,3.3,2.7,4.1,4.1,3.4,5,3.7,3.1
coway,60,FEMALE,충남,중년_자녀동거,12,3.4,1.5,0.2,2.4,0.8,5.3,1.7,0,9.1,6.9,5.6,6.9,8.1,6.7,8.4,7.8,7.1
coway,60,MALE,강원,키즈맘_중학생,4,0,2.4,0.7,1.4,2.5,2.5,1.4,0,6.6,4,3.7,5.7,5.7,5.2,5.1,5.5,5.4
coway,60,FEMALE,전북,2인가구,8,2.6,1.7,0,3,1.1,2.7,1.5,0,6.9,5.9,3.8,3.9,6.2,4.7,6.2,6,6
coway,60,MALE,경기,,46,1.8,2.2,0.4,0.6,1.9,3.2,0.9,0.1,5.8,3.6,3.9,4.8,4.8,4.5,4.1,4.1,4.2
coway,60,FEMALE,제주,중년_자녀동거,2,0,0,0,0,1.9,7.2,1,0,9.8,7.6,6.2,7.3,8.7,6.4,8.2,7.7,7.4
coway,60,MALE,전북,,5,1.3,0.8,0,0.6,1.6,3.2,1,0,7.6,4.1,4.8,6.3,5.5,6,4.1,5.2,5.6
coway,60,FEMALE,,키즈맘_미취학,105,2.6,1.3,0.6,1.7,1.8,4,1.5,0,6.7,5.3,3.5,4.7,5.3,4.9,5.9,5.5,5.3
coway,60,FEMALE,경기,키즈맘_초등생,139,2.7,1.9,0.4,1.8,2.9,5,1.2,0.1,7.2,5.7,4.4,5,6.1,5.1,6.2,5.8,5.7
coway,60,,대전,1인가구,1,0,2.7,1.5,0,0,0,0,0,9.6,9.2,5.1,5.2,8.3,6,7.6,7.5,7.5
coway,60,,경남,키즈맘_중학생,1,0,2.7,0,7.8,0,2,0,0,9.4,4.8,7.1,8,7.4,7.5,4.9,6.6,7.4
coway,60,MALE,세종,2인가구,1,0,5.9,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0
coway,60,MALE,울산,,4,4.3,1.6,1.8,1.6,2.1,5.5,1.3,0,2.5,0.8,1.6,1.5,1.7,1.7,0.7,1.3,1.5
coway,60,MALE,경북,1인가구,9,2.1,1.3,0,0,2.1,2.1,2.3,0,9.5,5.9,6.7,8.1,7.7,7.2,7.6,6.1,7.2
coway,60,MALE,광주,2인가구,4,1,0.7,0.2,0.2,0,3.6,1.4,0,3.3,1.9,2.8,3.3,3.3,2.8,4.2,2.8,2.2
coway,60,FEMALE,경북,키즈맘_미취학,9,2.5,1.8,0.4,2.4,1.7,2.7,3.5,0,8,7.1,4.8,5.9,7,6.1,6.8,7.1,6.9
coway,60,FEMALE,울산,키즈맘_중학생,5,1.4,1.2,0.6,2.5,1.2,0,1.9,0,6.2,4.6,2.4,4.1,4,4.6,6,4.7,4.5
coway,60,FEMALE,부산,중년_자녀동거,31,2.4,1.3,0.9,1.9,3.2,4,1.8,0,6.3,4.9,3.8,4.2,5.4,4.5,5.2,4.9,5
coway,60,,경기,키즈맘_초등생,7,2.4,2.2,0.4,2.1,1.9,3.8,0,0,7.8,5.2,4.6,5.8,5.8,6.2,5.9,5.9,5.9
coway,60,,대구,1인가구,3,0,2.3,1,2.3,0,3.3,0,0,9.4,7.4,5.1,6.9,6.6,7.5,8.5,7.3,7.9
coway,60,FEMALE,대구,키즈맘_중학생,11,2.5,0.5,0.9,3,2.1,3.8,1.1,0,5.9,4.2,3.5,4.1,4.3,4.1,5.1,4.2,4.2
coway,60,FEMALE,광주,2인가구,3,4.5,0.7,0.5,2,0,5.5,0,0,6.2,4.8,2.5,3.2,3.7,3.8,6.3,4.6,4.8
coway,60,MALE,충북,,4,0,0.5,0,1.2,0,0.5,1.3,0,4.9,2.4,3.5,4.2,4.3,4.1,3.4,3.6,3.2
coway,60,MALE,,중년_자녀동거,38,1.9,1.4,0.4,1.1,2.4,1.7,1.7,0.3,8.4,5.4,5.9,7.1,6.8,6.5,6,5.9,6.2
coway,60,FEMALE,강원,키즈맘_초등생,18,1.9,1.6,0.3,1.5,2.5,3.9,0.5,0,7.3,5.5,4.2,4.7,5.5,5.3,5.9,5.4,5.7
coway,60,,충북,키즈맘_미취학,1,6.9,0,2,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2
coway,60,FEMALE,전남,중년_자녀동거,9,3.1,1.7,0.3,1.3,3,4.9,1.4,0,7.3,6.6,4.4,4.7,6.3,4.7,6.6,5.5,5.4
coway,60,FEMALE,충북,키즈맘_초등생,16,1.3,1,1,2.6,1.1,3.2,1,0,6.9,6.1,3.8,4.4,6.1,4.7,5.7,5.7,5.4
coway,60,,,키즈맘_중학생,9,0.4,2.1,0.1,1.4,2.1,2,0.8,0,4.7,3.9,3.3,4.2,5,3.6,3.2,3.9,4
coway,60,FEMALE,인천,키즈맘_미취학,30,2.8,1.9,0.5,1.9,2.3,5.5,1.6,0,7.3,5.7,4.1,4.8,5.8,5.5,6.4,5.5,5.4
coway,60,MALE,경남,1인가구,9,1.6,1.5,1,2,2.2,2,1.5,0,5.2,2.9,3.4,4.2,4.5,4.1,3.8,3.9,3.7
coway,60,MALE,부산,,12,2.8,2.1,2.5,1.5,3.4,1.9,1.4,0,4.7,3,3,3.8,3.6,3.8,1.9,3.7,3.5
coway,70,FEMALE,부산,2인가구,7,1.1,1.7,0.5,1.3,1.4,0.6,0.9,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,충남,2인가구,4,1.7,0.5,0.2,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0
coway,70,,인천,,1,0,0,0,0,7.4,4.2,1.3,0,0,0,0,0,0,0,0,0,0
coway,70,,서울,키즈맘_초등생,3,2.4,2.4,0.6,2.5,0.9,0.7,1.5,0,0,0,0,0,0,0,0,0,0
coway,70,,경남,키즈맘_미취학,1,0,7.7,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,서울,1인가구,9,2,0.7,0.6,0.3,1.6,2,1.3,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,충남,중년_자녀동거,2,0,1,0.5,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,,중년_자녀동거,11,2.1,0.7,0.4,1,2,2.2,1.3,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,대구,2인가구,2,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,전북,키즈맘_미취학,2,0,0.8,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,,대전,키즈맘_초등생,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,광주,키즈맘_중학생,1,6.7,0,0.8,0,8.1,2.3,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,광주,1인가구,2,3.4,0,1.3,6.8,0,0,4.6,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,전북,,2,0,0,0,1.5,7.4,5,3.3,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,울산,키즈맘_초등생,1,4.4,0,1.9,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,강원,키즈맘_중학생,1,0,0,1,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경북,1인가구,5,2.9,0.8,0,1.9,0,3.5,2,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,서울,중년_자녀동거,8,0.8,1,0.1,2,0.8,2.6,1.8,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경남,키즈맘_미취학,5,3.8,2.1,0,4.4,1,2.7,4,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,,2인가구,24,0.3,0.6,0.5,1.7,1.8,2.6,2.7,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,인천,,4,1.8,0.8,1.2,3.6,3.4,1.3,2.4,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,제주,1인가구,1,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,제주,,2,0,0,0,0,3.3,0,3.2,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,충북,키즈맘_미취학,1,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경북,키즈맘_중학생,3,0,0,2.5,0,1.3,2.1,3.4,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경남,2인가구,3,2.3,0.6,0.6,2.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,대전,중년_자녀동거,1,0,0,1.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,,강원,키즈맘_초등생,1,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,전남,중년_자녀동거,2,0,0,0,0.4,4.8,2.8,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,강원,키즈맘_중학생,4,0,1.4,0.2,5.3,1.5,0.7,2.9,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,인천,,2,0,0,0,0,3.5,2.1,5,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,충북,키즈맘_미취학,5,1.4,1.4,0.4,0,3,4.8,2.1,0,0,0,0,0,0,0,0,0,0
coway,70,,,2인가구,1,6.9,4.8,0.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,대구,키즈맘_초등생,3,1.6,3.1,0.3,4.6,5.2,0,3.1,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경기,1인가구,13,1.8,1.3,0.7,1,2.3,2.3,2.7,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,울산,중년_자녀동거,2,3.4,0.9,0,0,1.6,2.8,0.5,0,0,0,0,0,0,0,0,0,0
coway,70,,경기,2인가구,1,6.9,0,0,0,0,10,4.8,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,전남,1인가구,2,0,1,1.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경기,,19,1.2,0.9,0.3,0.8,2.2,1.5,2.7,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,충남,키즈맘_초등생,1,0,0,0,4,0,0,4.6,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,인천,키즈맘_중학생,1,0,1.7,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,,중년_자녀동거,3,0,0.5,0.6,1.3,2.3,2.9,1.8,0,0,0,0,0,0,0,0,0,0
coway,80,,세종,1인가구,1,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,경기,,2,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,인천,키즈맘_미취학,1,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,충북,키즈맘_초등생,1,0,0,0,3,7,0,4.6,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,강원,2인가구,1,0,0,0,4,8,7.7,8.6,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,경남,키즈맘_중학생,1,6.9,8.8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,대전,1인가구,1,0,0,0,0,6.7,0,6.6,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,충남,2인가구,1,0,0,0.6,1.9,5.8,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,,키즈맘_미취학,2,0,0,0.9,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,부산,중년_자녀동거,1,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0
coway,80,,서울,,1,0,0.9,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,서울,키즈맘_초등생,1,0,1.9,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,대전,키즈맘_초등생,1,7.9,0,0,6.3,0,7.6,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,경북,1인가구,1,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,경기,키즈맘_미취학,4,0,1.6,0.5,0,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,전북,키즈맘_중학생,3,5.2,2.3,0,0,0,3.3,1.9,0,0,0,0,0,0,0,0,0,0
coway,80,,경기,2인가구,3,0,2.6,0.7,2.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,부산,중년_자녀동거,2,0,0.5,0.4,3.9,5,3.8,5.7,0,0,0,0,0,0,0,0,0,0
coway,80,,,,1,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,광주,키즈맘_미취학,1,0,0,0.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,서울,키즈맘_중학생,4,5.2,2,0,0,2.2,3.5,2.6,0,0,0,0,0,0,0,0,0,0
coway,90,FEMALE,경기,,1,6.6,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,90,FEMALE,인천,2인가구,1,0,4,0,6.8,0,4.9,0,0,0,0,0,0,0,0,0,0,0
coway,90,MALE,,중년_자녀동거,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,울산,키즈맘_초등생,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,,1인가구,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,광주,키즈맘_미취학,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,경기,중년_자녀동거,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,서울,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,경남,키즈맘_중학생,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,,경기,2인가구,1,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,서울,키즈맘_중학생,4,0,4.2,5.9,2.5,0,0,0,0,1.8,1,0.4,1.7,1.6,1.6,1.5,1.8,1.7
cozyma,10,MALE,경북,키즈맘_미취학,1,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,인천,,1,0,0,8,0,0,3,0,0,9.8,4.5,1.8,2.9,4.9,5.5,1.9,3.1,5.6
cozyma,10,MALE,경기,1인가구,10,0,1.9,1.9,1.1,1,0.2,3.7,0.4,5.6,3.2,2.7,4,3.6,4.2,5.1,4.7,4.1
cozyma,10,FEMALE,경기,중년_자녀동거,1,5,1.9,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,강원,2인가구,3,1,3,5.7,0,0,0,2.6,0,5.4,1.9,1,2.5,1.5,3.7,2.9,4,3.2
cozyma,10,MALE,,키즈맘_초등생,9,1.6,1.8,3.1,1.2,0.8,0.6,2.8,0,5.4,3.7,2.8,4.3,4.2,3.6,3.6,4,3.7
cozyma,10,MALE,전북,2인가구,2,1.5,3.6,5,0,0,1.6,0,0,4.9,2.3,1.3,3.4,3.7,3.3,5,3.5,2.8
