COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,2ND단말기보유점수,구매력점수,블로그활동점수,이사관심점수,공기질민감점수,도서잡지관심점수,인테리어관심점수,렌탈관심점수,홈케어서비스관심점수,계절가전제품관심점수,생활가전제품관심점수,주방용품가전제품관심점수,디지털전자제품관심점수
cuckoo,20,FEMALE,부산,키즈맘_중학생,31,4.3,7.1,4.3,5.7,3.4,8.1,8.5,6.3,4.6,7.6,25.3,24.9,6.2,12
cuckoo,20,FEMALE,부산,키즈맘_미취학,36,5.6,7.4,5.6,6.2,4.7,8,3.4,6.8,6.1,,21.8,20.5,5.4,11.5
cuckoo,20,FEMALE,부산,,857,6.5,7.2,6.5,5.9,5.9,8,6.4,7.1,7.1,7.9,24.8,21.9,7.3,11.8
cuckoo,20,FEMALE,서울,2인가구,33,7.4,7.6,7.4,6,6.2,8,4.8,7.4,5.7,7.8,24.3,23.3,6.6,12
cuckoo,20,FEMALE,서울,키즈맘_중학생,41,8.6,7.1,8.6,6.3,3.6,8,2.7,6.7,8.7,,22.1,21.2,5.1,11.5
cuckoo,20,FEMALE,서울,,2045,8.1,7.5,8.1,6.6,5.7,7.3,5.7,7.4,4.9,7.9,24.2,22,6.8,11.5
cuckoo,20,FEMALE,서울,키즈맘_미취학,91,7.9,7.2,7.9,7.2,6.2,6.5,8.4,6.7,3.5,7.6,25.4,24.6,6.3,13
cuckoo,20,FEMALE,서울,1인가구,197,7.8,7.3,7.8,6.6,5.9,8,4.9,7.3,6.9,7.9,24,23.3,6,12.1
cuckoo,20,FEMALE,서울,키즈맘_초등생,19,6.8,7.3,6.8,6.4,2.3,8,0,6.6,,,26.3,25.7,6.4,13
cuckoo,20,FEMALE,서울,중년_자녀동거,573,7.5,7.2,7.5,6.2,4.5,7,5.5,6.6,6.4,7.9,23.7,23.4,6,12.2
cuckoo,20,FEMALE,세종,키즈맘_미취학,2,,6.9,,,6.7,,,8.9,,,26.7,23.4,8.7,12.4
cuckoo,20,FEMALE,세종,,62,6.3,7.1,6.3,7.9,7.5,,0,7.7,8.5,7.5,21.9,17.9,6.7,9.9
cuckoo,20,FEMALE,세종,중년_자녀동거,15,10,7.4,10,5.5,3.3,,8,5.3,8.1,,28.3,29.2,6.7,14.3
cuckoo,20,FEMALE,세종,2인가구,1,,,,0.2,9.7,,,9.6,,,21.7,25.7,5.8,12.5
cuckoo,20,FEMALE,세종,키즈맘_중학생,5,6.8,6.8,6.8,6.1,1.4,,,5.6,,,23,19.6,5.7,11.4
cuckoo,20,FEMALE,세종,1인가구,15,5.6,7.2,5.6,5.9,3.6,,,3.9,,,27.3,27,6.6,14
cuckoo,20,FEMALE,울산,,263,6.9,7.1,6.9,6.2,5.6,,0,7.7,6.8,,24.3,20.9,7.2,11.4
cuckoo,20,FEMALE,울산,키즈맘_미취학,16,9.1,7.1,9.1,6.1,6.1,8,6.9,9.1,4.5,,20.2,19,5.5,11
cuckoo,20,FEMALE,울산,키즈맘_중학생,4,5,7.6,5,7.5,4.8,,,4.4,9.9,,22,19.5,5.8,9.4
cuckoo,20,FEMALE,울산,키즈맘_초등생,6,5.1,7.2,5.1,6.2,4.9,,,7.7,,,16.4,16.3,4.5,8.5
cuckoo,20,FEMALE,울산,2인가구,2,,8.2,,7.7,5.2,,0,9.9,,,37.4,37.5,9,18.4
cuckoo,20,FEMALE,울산,1인가구,39,8.4,7.2,8.4,6.4,6.3,2.5,7.1,8,8.1,7.5,20.3,19.3,5.9,10.4
cuckoo,20,FEMALE,울산,중년_자녀동거,68,7.2,7.2,7.2,5.4,3.7,,4,5.9,,7.8,25.3,24.6,6.3,12.5
cuckoo,20,FEMALE,인천,,953,7.8,7.3,7.8,6.1,4.9,8.3,5.8,6.7,5.4,7.9,23.5,20.7,6.6,11.4
cuckoo,20,FEMALE,인천,1인가구,124,7.7,7.2,7.7,5.6,6.1,8,6.2,7.2,5.9,7.8,23.6,23.3,5.9,12.3
cuckoo,20,FEMALE,인천,중년_자녀동거,259,7.6,7.2,7.6,5.9,4.5,6.8,5.5,6.7,5.2,7.8,23.2,22.2,5.8,12
cuckoo,20,FEMALE,인천,키즈맘_초등생,14,6.5,7.5,6.5,6.5,3.2,0,,5.5,,,27.5,25.3,7.3,12.4
cuckoo,20,FEMALE,인천,키즈맘_중학생,29,9,7.1,9,7,4.3,8,2.9,6.5,8.1,7.9,24.2,22.7,6,11.8
cuckoo,20,FEMALE,인천,2인가구,15,7.8,7.1,7.8,7.1,5.9,,8,7.6,4.2,7.5,25,24.3,6.1,13.7
cuckoo,20,FEMALE,인천,키즈맘_미취학,71,8.5,7.4,8.5,6.7,5.3,6.7,5,5.9,4.9,7.6,24.2,23.3,6.3,12.1
cuckoo,20,FEMALE,전남,키즈맘_미취학,16,7.2,7.6,7.2,7,5.8,,8,8.4,,7.5,26.3,26.5,6.8,12.6
cuckoo,20,FEMALE,전남,키즈맘_초등생,8,9.1,7.2,9.1,6.9,4.7,,,7.4,5.1,,30,29.6,7.6,15.1
cuckoo,20,FEMALE,전남,중년_자녀동거,67,8,7,8,5.9,4.9,,,6.2,8.5,7.5,22,21.1,5.4,12.1
cuckoo,20,FEMALE,전남,2인가구,2,10,7,10,8,9.9,,,10,0.2,,19.8,22.5,5.1,10.1
cuckoo,20,FEMALE,전남,,310,8.1,7.3,8.1,6.5,6.5,9,8.3,8,7.7,7.9,24.9,20.8,7.3,11.3
cuckoo,20,FEMALE,전남,키즈맘_중학생,9,10,7.2,10,4.1,5.1,,,3,3,,27.1,27.6,6.1,13.8
cuckoo,20,FEMALE,전남,1인가구,52,7.8,7.4,7.8,5.9,6.4,0,3.6,7.2,9,8.4,24.7,24.2,6.1,12.6
cuckoo,20,FEMALE,전북,키즈맘_중학생,18,8,7.2,8,5.3,4.4,8,,6.5,,7.6,23.3,23.2,5.4,12.3
cuckoo,20,FEMALE,전북,,507,7.3,7.3,7.3,6.4,5.5,,4.2,7.7,6.1,7.9,26.1,23.8,7.4,12.5
cuckoo,20,FEMALE,전북,중년_자녀동거,133,7.5,7.3,7.5,5.9,5.1,8,4.7,6.9,9.2,7.6,24.3,23.2,6.3,12.3
cuckoo,20,FEMALE,전북,1인가구,58,7.7,7.2,7.7,6.3,5.8,8,4,7.4,7.4,7.8,24,22.9,5.8,12.7
cuckoo,20,FEMALE,전북,키즈맘_초등생,6,,7.5,,6.2,4.5,0,9,4.3,,,25.2,22.1,7.1,11.2
cuckoo,20,FEMALE,전북,키즈맘_미취학,34,8.6,7.5,8.6,7,5.5,8,0.3,7,4.7,7.5,24.4,23.6,5.8,12.5
cuckoo,20,FEMALE,전북,2인가구,6,2.2,7.8,2.2,6.6,5.4,8.1,,4.9,,7.6,25.7,24.5,6.9,12.3
cuckoo,20,FEMALE,제주,,162,7.9,7.5,7.9,6.2,6.6,0,9.6,7.3,9.4,7.6,27.2,24.3,7.7,12.3
cuckoo,20,FEMALE,제주,키즈맘_초등생,7,0,7.8,0,2.9,4.9,,,8.2,9.2,,30.7,31.2,7.6,15.4
cuckoo,20,FEMALE,제주,키즈맘_중학생,6,,6.4,,8.3,6.3,8,,6.3,3.2,,12.8,9.4,3.9,6.7
cuckoo,20,FEMALE,제주,중년_자녀동거,41,5.5,7.2,5.5,5.1,4.2,8,5.7,6.2,7.3,7.8,23.7,22.5,6.1,12
cuckoo,20,FEMALE,제주,2인가구,1,,6.4,,0,0.8,,,,,,17.7,11.2,7.2,9.9
cuckoo,20,FEMALE,제주,키즈맘_미취학,12,6.2,7.5,6.2,5.4,5.2,8,,7,,,25,22.2,6.6,11.8
cuckoo,20,FEMALE,제주,1인가구,15,7.5,7.3,7.5,6.1,4.2,10,,5.4,,,21.3,20.3,5.4,11.3
cuckoo,20,FEMALE,충남,키즈맘_초등생,3,,7.7,,8,7.2,8,,8,,,27.3,21.5,7.7,11.7
cuckoo,20,FEMALE,충남,1인가구,89,6.6,7.4,6.6,6.3,6.2,8,5.8,6.9,8.6,7.7,24.7,24,6.1,12.6
cuckoo,20,FEMALE,충남,키즈맘_중학생,10,9.4,7.9,9.4,3.9,5.8,,8.4,9.3,0.2,,27.5,27.7,6.8,13.7
cuckoo,20,FEMALE,충남,중년_자녀동거,107,8,7.3,8,6.3,4.8,8,6.3,6.5,7.1,7.6,21.5,20.6,5.3,11.9
cuckoo,20,FEMALE,충남,,561,8.6,7.3,8.6,7,5.8,8,4.8,7.1,8.6,7.7,24.6,21.6,7.2,11.4
cuckoo,20,FEMALE,충남,2인가구,10,8.7,7.2,8.7,7.5,6.4,,,7.3,,,26.9,24.1,7.3,12.8
cuckoo,20,FEMALE,충남,키즈맘_미취학,29,9.1,7.2,9.1,6.5,8,8,4.7,7,8.5,,22.9,21.9,5.9,10.9
cuckoo,20,FEMALE,충북,키즈맘_미취학,24,9.2,7.6,9.2,7.4,7.2,,3.3,8.2,8.3,7.5,24.3,23.8,6.3,12
cuckoo,20,FEMALE,충북,2인가구,9,8.4,7.5,8.4,5.7,8.4,,0,7.2,5,,21.4,20.8,6,10.5
cuckoo,20,FEMALE,충북,1인가구,83,6.9,7.5,6.9,6,6.6,5.4,5.1,7.7,6.4,7.6,23.9,23.2,6,11.8
cuckoo,20,FEMALE,충북,키즈맘_중학생,11,1.1,7.3,1.1,4.3,3.4,,,4,,,22.8,23.7,5.8,11.1
cuckoo,20,FEMALE,충북,중년_자녀동거,87,7.8,7.5,7.8,5.5,4.1,8,6.4,6.5,5.1,7.6,24,23.7,6.2,12.4
cuckoo,20,FEMALE,충북,,425,7.1,7.3,7.1,6.4,5.8,8,4.9,6.9,8.3,8.1,21.9,19.7,6.1,10.6
cuckoo,20,FEMALE,충북,키즈맘_초등생,11,5,7.8,5,6.7,7.3,,0,7,8,,26.6,26.9,6.9,13.5
cuckoo,20,MALE,,키즈맘_초등생,57,6.6,7.1,6.6,6.5,2.9,0.4,3,4.4,9.9,,24.9,27.5,5.5,12.6
cuckoo,20,MALE,,,5446,7.3,7.3,7.3,6.4,3.8,5.2,4.9,5,6,7.7,22.9,22.6,5.8,10.9
cuckoo,20,MALE,,키즈맘_미취학,172,8.2,7.2,8.2,6.5,4.3,6.4,5.6,5.2,6.2,7.7,25,26.1,5.5,13
cuckoo,20,MALE,,2인가구,48,9,7.1,9,6.2,4.3,6.9,4.5,5.8,8,7.7,24.4,27.3,5.2,13.3
cuckoo,20,MALE,,1인가구,609,7.6,7.3,7.6,6.4,3.9,5.6,5.6,5.4,5.1,7.8,24.7,26.9,5.7,12.5
cuckoo,20,MALE,,중년_자녀동거,1388,7.5,7.2,7.5,6.2,2.9,6.1,4.2,4.7,5.8,7.7,24.3,26.8,5.5,12.4
cuckoo,20,MALE,,키즈맘_중학생,95,6.2,7.2,6.2,5.8,2.9,7.2,2.7,3.5,6.1,7.7,24.3,27,5.5,12.4
cuckoo,20,MALE,강원,중년_자녀동거,99,7.9,7.4,7.9,6,3.8,6.9,2.3,5.6,7.3,8,25.3,27.3,5.7,12.9
cuckoo,20,MALE,강원,키즈맘_중학생,8,10,7.5,10,7.6,3,,0,5.3,8.1,,26.6,27.9,5.7,13.9
cuckoo,20,MALE,강원,2인가구,3,,6.7,,5.1,8,,,7.4,,,17.8,20.5,3.8,11
cuckoo,20,MALE,강원,키즈맘_미취학,17,7,7.6,7,6.3,5.5,,0,6.7,0.3,8.5,28.3,28.9,7.1,13.6
cuckoo,20,MALE,강원,키즈맘_초등생,4,10,7.5,10,6.9,9.2,,0,2.7,,,36.8,36.1,9.2,17.4
cuckoo,20,MALE,강원,1인가구,35,8.3,7.2,8.3,5.8,5.1,,0,5.1,4.2,7.8,25.9,27.6,6.3,12.1
cuckoo,20,MALE,강원,,342,7.7,7.3,7.7,6.7,4.2,6.4,5.4,5.4,9.5,7.6,27.4,27,7,13.1
cuckoo,20,MALE,경기,키즈맘_중학생,70,7.7,7.4,7.7,6.3,2.6,,4.7,4.5,8.8,,24.6,26.5,5.3,12.5
cuckoo,20,MALE,경기,키즈맘_미취학,166,7.8,7.3,7.8,6.2,4.4,6.2,2,5.1,4.6,7.6,25.3,27.2,5.8,12.8
cuckoo,20,MALE,경기,2인가구,40,8,7.1,8,6.9,4.4,6.2,8.7,4.9,8.1,7.6,23.5,25.8,5,12.3
cuckoo,20,MALE,경기,1인가구,373,6.9,7.4,6.9,6.5,4.6,4.5,4.1,5.7,7,7.8,24.6,26.7,5.5,12.5
cuckoo,20,MALE,경기,중년_자녀동거,977,7.2,7.3,7.2,6.4,3.2,5.7,4.7,4.7,6.4,7.8,24.2,26.3,5.4,12.5
cuckoo,20,MALE,경기,키즈맘_초등생,29,6,7.1,6,6.4,3.1,6.4,,3.2,,,23.5,26.3,4.9,12.2
cuckoo,20,MALE,경기,,3330,7.5,7.2,7.5,6.3,4.1,6.3,2.7,5.3,6.8,7.9,25.2,24.4,6.4,12
cuckoo,20,MALE,경남,키즈맘_초등생,4,3.3,7,3.3,2.9,6.2,6.4,,4.9,,,21.4,23.7,4.3,11.6
cuckoo,20,MALE,경남,,748,8.2,7.4,8.2,6.1,3.9,5,2.1,5.3,2.9,7.6,27.1,27.4,6.8,13.1
cuckoo,20,MALE,경남,중년_자녀동거,194,7.7,7.3,7.7,6.2,3.1,4.8,3.3,4.7,5.4,7.8,24.5,26.3,5.5,12.5
cuckoo,20,MALE,경남,키즈맘_중학생,15,10,7.1,10,5.7,1.6,6.4,9.3,3.1,0.4,,22,25.5,4.6,12.1
cuckoo,20,MALE,경남,1인가구,99,8.4,7.2,8.4,6.6,5.1,6.4,6,6,3.5,7.8,25.8,27.4,5.9,12.8
cuckoo,20,MALE,경남,키즈맘_미취학,32,8,7.3,8,5.7,5.4,6.4,,5.8,8.1,7.9,25.5,27.6,5.9,13.1
cuckoo,20,MALE,경남,2인가구,10,10,7.9,10,6.3,4.5,,4.6,6.2,,,22.2,24.5,5.4,11.7
cuckoo,20,MALE,경북,키즈맘_중학생,14,8,7.3,8,5.8,1.1,,6.9,4.9,,,19.2,23.7,3.6,11.6
cuckoo,20,MALE,경북,중년_자녀동거,123,8.2,7.3,8.2,6.5,3.2,6.4,3.3,4.9,3.8,7.7,24.4,26.5,5.4,12.6
cuckoo,20,MALE,경북,,500,8.3,7.1,8.3,5.8,4.3,4.8,3.6,4.7,8.1,7.7,21.6,20.9,5.4,10.5
cuckoo,20,MALE,경북,키즈맘_초등생,1,10,,10,7.2,9.8,,,9.2,,,30.8,38.8,9,11.2
cuckoo,20,MALE,경북,1인가구,73,8.2,7.4,8.2,6.5,4.6,,2.3,5.8,3.2,8.1,24.1,26.4,5.3,12.3
cuckoo,20,MALE,경북,키즈맘_미취학,25,7.1,7.3,7.1,7.2,3.9,,,6.8,8.1,,24.9,25.6,5.6,11.8
cuckoo,20,MALE,경북,2인가구,8,3.9,7.9,3.9,8.6,6,,4.2,6.7,,,21.5,24.8,4.3,12.4
cuckoo,20,MALE,광주,키즈맘_미취학,12,6.8,7.2,6.8,6.3,5.8,,,5.8,,,24.1,24.7,5.7,12.2
cuckoo,20,MALE,광주,1인가구,36,6.5,7.3,6.5,6.9,6,6.4,3.7,4.8,5.5,8.3,21.5,25.6,4.9,12.1
cuckoo,20,MALE,광주,,366,8.7,7.2,8.7,6.5,4.9,0.1,2.7,5.2,5.4,7.9,23.9,22.8,6,11.1
cuckoo,20,MALE,광주,2인가구,3,10,6.4,10,6.9,4,,,2.7,,,16.3,19.8,2.5,10.7
cuckoo,20,MALE,광주,키즈맘_초등생,4,10,7.5,10,0.3,2.9,,,8,,,21.3,25.6,4,12
cuckoo,20,MALE,광주,키즈맘_중학생,12,10,7.3,10,7.1,2.6,,,6.9,,,25.6,29.6,5.9,13.2
cuckoo,20,MALE,광주,중년_자녀동거,111,6.5,7.1,6.5,6.3,3.3,6.4,5.2,3.9,5.9,,24.5,26.2,5.4,12.3
cuckoo,20,MALE,대구,,389,7.2,7.2,7.2,6.1,4.6,1,1.8,5,6.7,7.7,23.8,23.9,5.7,11.9
cuckoo,20,MALE,대구,1인가구,53,7,7.4,7,6.2,5.2,5,0,4.6,4.6,7.7,26.5,28.5,6.4,13
cuckoo,20,MALE,대구,키즈맘_미취학,13,7.5,7.5,7.5,6.8,3,,,6.3,4.2,,29,31.1,6.9,13.5
cuckoo,20,MALE,대구,중년_자녀동거,92,7.7,7.2,7.7,6.1,3.4,6.4,2.6,4.8,5.9,7.6,23.5,25.3,5.1,12.3
cuckoo,20,MALE,대구,2인가구,7,5,7.1,5,6.2,5.9,6.4,6,6.2,4.1,,25.1,27.6,6.3,11.5
cuckoo,20,MALE,대구,키즈맘_중학생,9,10,7.4,10,6.1,4,,,2.4,9.8,,22.7,25.5,4.5,12.7
cuckoo,20,MALE,대구,키즈맘_초등생,5,10,7.2,10,7.4,4.7,,,5.1,,,24,23.2,5.1,13
cuckoo,20,MALE,대전,키즈맘_중학생,11,7.5,7.1,7.5,5.5,1.6,,,4.5,,,27.8,29.1,6.7,13.6
cuckoo,20,MALE,대전,키즈맘_미취학,17,10,7.3,10,6.1,4,2.9,,5.9,8.1,8.1,26.7,27.6,6.1,12.1
cuckoo,20,MALE,대전,2인가구,4,10,6.4,10,8.9,4.4,,9.3,8.1,,,17,17.2,3,9.8
cuckoo,20,MALE,대전,중년_자녀동거,138,7.5,7.4,7.5,6.6,3,6.4,5.5,4.2,5.9,7.5,24.3,26.7,5.4,12.4
cuckoo,20,MALE,대전,,471,6.1,7.1,6.1,6.2,4.6,6.1,5.1,5,3.6,8,27,26.5,7,12.7
cuckoo,20,MALE,대전,1인가구,60,6.5,7.2,6.5,6.3,5,6.4,0.1,5.8,8,7.6,25.9,27.3,6,12.9
cuckoo,20,MALE,대전,키즈맘_초등생,6,10,7.5,10,5,3,,,8.5,,,27,25.8,6.1,13.2
cuckoo,20,MALE,부산,중년_자녀동거,221,7.4,7.2,7.4,6.6,3.1,5.5,3.4,4.9,6,7.7,24.7,26.8,5.7,12.4
cuckoo,20,MALE,부산,키즈맘_미취학,42,5.6,7.5,5.6,6.3,5.3,,0.4,5.3,4.6,7.6,22.1,23.7,5,11.5
cuckoo,20,MALE,부산,,774,7.3,7.2,7.3,6,3.4,6.4,2.5,4.9,8.1,7.5,27.4,26.2,7.1,12.6
cuckoo,20,MALE,부산,키즈맘_중학생,12,7.3,7.4,7.3,5.5,3.3,6.4,4.8,2.3,,8,24.2,27.4,5,12.6
cuckoo,20,MALE,부산,1인가구,88,6.9,7.3,6.9,6.6,4,4.3,6.6,4.9,8.1,7.5,25.3,27.1,5.9,12.6
cuckoo,20,MALE,부산,2인가구,10,8,7.7,8,6.2,6.3,,0,5.7,,8.3,30.5,30.2,7.3,12.3
cuckoo,20,MALE,부산,키즈맘_초등생,9,10,7.1,10,7.9,3.8,,,4.4,0.3,,25.7,28,5.5,14.3
cuckoo,20,MALE,서울,2인가구,20,8.6,7.3,8.6,7.9,2.6,,,2.4,8.2,,22.3,26.1,5,12.5
cuckoo,20,MALE,서울,1인가구,157,7.6,7.3,7.6,6.4,3.8,5,3.3,5.3,5.2,7.7,24.6,26.9,5.5,12.5
cuckoo,20,MALE,서울,중년_자녀동거,512,7.8,7.3,7.8,6.8,3.4,5.7,5.3,4.6,5.9,7.8,24,26.3,5.4,12.3
cuckoo,20,MALE,서울,키즈맘_중학생,29,7.5,7.2,7.5,6.4,3.3,6.4,3,4.6,,,24.7,26.3,5.9,11.8
cuckoo,20,MALE,서울,키즈맘_미취학,77,7.2,7.4,7.2,6.4,4.1,5.2,3.3,5.3,7.3,7.7,26.4,28.8,6.2,12.9
cuckoo,20,MALE,서울,키즈맘_초등생,13,8.5,7,8.5,7,1.9,6.4,,5.1,8.9,7.7,18.2,20.2,3,11.7
cuckoo,20,MALE,서울,,1790,7.5,7.3,7.5,6.5,4.2,6.7,4.4,5,4.6,7.8,26.3,26.1,6.6,12.4
cuckoo,20,MALE,세종,키즈맘_초등생,1,,,,8,6.8,,,0.2,,,16.6,18.5,3.2,8.9
cuckoo,20,MALE,세종,키즈맘_미취학,4,3.3,6.9,3.3,2.3,4.1,,,3,,,25.6,25.7,6.5,13.6
cuckoo,20,MALE,세종,중년_자녀동거,9,5,6.8,5,5.2,2.7,,,3.7,,,18.3,18.5,3.5,10.8
cuckoo,20,MALE,세종,,62,8,7.1,8,7.9,4.9,,,3.5,,,28.8,26,7.3,12.7
cuckoo,20,MALE,세종,키즈맘_중학생,3,10,6.4,10,8,0.9,,,5.3,,,17.3,20.9,2.9,10
cuckoo,20,MALE,세종,1인가구,15,8.6,7.3,8.6,6.1,6.1,7.2,,7.1,10,7.7,25.2,27.8,5.8,12.8
cuckoo,20,MALE,세종,2인가구,3,0,8,0,7.1,5.9,,,7.4,8,,30.1,34,7.2,12.1
cuckoo,20,MALE,울산,1인가구,37,8,7.5,8,6,4.9,,,5.7,8.2,7.7,26.7,28.1,6.6,12.6
cuckoo,20,MALE,울산,,295,6.3,7.3,6.3,6.2,4.3,5.2,2.9,4.9,8.2,7.9,27.1,26.2,7.1,12.7
cuckoo,20,MALE,울산,키즈맘_미취학,15,4.8,7.2,4.8,6,5.1,6.4,,5.7,8,,22.2,23.1,5.2,11.9
cuckoo,20,MALE,울산,중년_자녀동거,81,7.1,7.4,7.1,6.3,3.7,8.2,2.7,5.6,5.5,8.1,26.4,28.4,5.9,13.4
cuckoo,20,MALE,울산,키즈맘_중학생,4,3.3,7.3,3.3,8.1,2.5,,,2.9,,,23.1,27,4.8,14
cuckoo,20,MALE,울산,키즈맘_초등생,4,5,6.9,5,6,2.4,,,,,,18.8,20.2,4.3,10.5
cuckoo,20,MALE,울산,2인가구,3,7.2,7.6,7.2,6.5,5.7,,,3.4,,,30.8,31,7.5,12.7
cuckoo,20,MALE,인천,키즈맘_중학생,17,7.5,7.7,7.5,7,3.5,,3,4.2,0.3,,26,28.2,5.9,13.1
cuckoo,20,MALE,인천,중년_자녀동거,240,7.7,7.2,7.7,6.2,2.7,5.6,3,4.6,7.7,7.9,24.2,26.1,5.5,12.5
cuckoo,20,MALE,인천,1인가구,84,6.5,7.2,6.5,6.4,4.4,6.4,3.3,5.4,5.8,7.5,25.3,27,5.9,13
cuckoo,20,MALE,인천,키즈맘_초등생,14,10,7,10,5.6,1.9,,8,4.3,,7.5,20.6,21.7,4.3,11.3
cuckoo,20,MALE,인천,키즈맘_미취학,49,8.2,7.2,8.2,6,4.3,,2,6.2,2.1,,22.4,24.1,5,11.8
cuckoo,20,MALE,인천,2인가구,9,9.4,6.8,9.4,6.5,7,,0,4.3,8.9,,22.3,25,4.3,11.9
cuckoo,20,MALE,인천,,827,7.7,7.2,7.7,6.5,4.3,6.4,2.8,4.9,6.6,7.6,24.7,23.5,6.5,11.3
cuckoo,20,MALE,전남,중년_자녀동거,93,7.7,7.2,7.7,6.6,4,8.2,2.5,4.8,6.5,7.7,24.5,26.9,5.3,12.7
cuckoo,20,MALE,전남,키즈맘_미취학,10,10,7.4,10,7.1,4,5.5,,5.8,,,25.7,26.1,6.2,12.3
cuckoo,20,MALE,전남,,326,7.4,7.4,7.4,6.1,4.4,6.9,0,6.9,7.5,7.8,26,25.1,6.6,12.3
cuckoo,20,MALE,전남,키즈맘_중학생,6,10,7.1,10,5.6,1.9,,,2.4,,,16.1,17.7,3.4,9.8
cuckoo,20,MALE,전남,1인가구,33,8.9,7.2,8.9,7.4,4.4,6.4,2.2,4.5,8.4,7.9,23,26,4.7,12.2
cuckoo,20,MALE,전남,2인가구,6,10,6.9,10,7.7,4.7,6.4,,3.2,,,20.5,25.4,4.1,11.6
cuckoo,20,MALE,전남,키즈맘_초등생,8,4.1,7.6,4.1,7.1,3.2,,0,5.4,0.2,,28.7,32.4,6.8,14
cuckoo,20,MALE,전북,중년_자녀동거,145,8.6,7.2,8.6,6.1,3.4,3.2,2.5,4.9,7.9,7.9,23.7,25.8,5.1,12.5
cuckoo,20,MALE,전북,키즈맘_중학생,11,10,7.1,10,3.9,3.3,,,3.9,3.8,,22.8,25.9,4.8,12.3
cuckoo,20,MALE,전북,,517,8.7,7.2,8.7,6.9,3.9,8.4,3,5.5,6.3,7.5,24.5,23.4,6.2,11.5
cuckoo,20,MALE,전북,키즈맘_초등생,13,10,7.3,10,5.8,2.9,,0,5.2,,,25.3,25.8,6,12
cuckoo,20,MALE,전북,1인가구,52,5.9,7.5,5.9,6.5,4.2,,8.6,6.5,8.1,,22.8,25.4,5,11.8
cuckoo,20,MALE,전북,2인가구,5,10,7.3,10,8,1.2,,,6.4,,,24.6,24,5.8,12.3
cuckoo,20,MALE,전북,키즈맘_미취학,22,0,7.3,0,6.2,5.6,0.2,9.4,7.9,7.5,,26.2,27.3,5.7,13.2
cuckoo,20,MALE,제주,키즈맘_초등생,4,4,7.6,4,9,0.8,,,5.2,,,20.3,21.8,4.5,11
cuckoo,20,MALE,제주,,147,10,7.4,10,4.8,2.9,6.4,8,4.7,8.8,,25,22.9,7.2,10.9
cuckoo,20,MALE,제주,키즈맘_중학생,5,10,6.4,10,5.5,2.1,,,,,,20.4,22.5,4.9,10.7
cuckoo,20,MALE,제주,1인가구,20,5.7,7.7,5.7,6.9,5.5,6.4,2,5.7,9.9,,25.7,27.2,6.3,13
cuckoo,20,MALE,제주,2인가구,3,6.7,7.5,6.7,8.6,2,,,2.6,8,,22.9,25.7,6.2,12.1
cuckoo,20,MALE,제주,키즈맘_미취학,7,6.7,7.3,6.7,6.6,5.8,,,6.1,,,21.1,25,4.9,11.1
cuckoo,20,MALE,제주,중년_자녀동거,46,8.2,7.3,8.2,5.5,2.8,,,4,,,24.9,26,5.4,12.3
cuckoo,20,MALE,충남,2인가구,9,5,7.4,5,6.8,4.2,,0,4.1,,7.5,23,24.8,5.3,11.9
cuckoo,20,MALE,충남,중년_자녀동거,129,7.6,7.2,7.6,6.3,3.5,6.4,4.5,5.4,5.3,7.6,24.3,25.6,5.4,12.1
cuckoo,20,MALE,충남,키즈맘_미취학,22,8.6,7.3,8.6,7,5.7,5.5,4,5.4,7.4,,22.8,23.4,5.2,12
cuckoo,20,MALE,충남,,522,9.2,7.1,9.2,6.7,4.5,3.8,0.7,4.7,3.7,7.6,21.4,20.4,5.4,10.2
cuckoo,20,MALE,충남,1인가구,73,7.1,7.1,7.1,6.1,4.2,6.4,2.7,5.7,6.3,8,21.8,24.7,4.2,12.4
cuckoo,20,MALE,충남,키즈맘_중학생,8,10,7,10,5.2,5,,,6.1,,,19,19.9,4.5,9.1
cuckoo,20,MALE,충남,키즈맘_초등생,8,10,7.5,10,7.1,4,,,5.8,0.2,,26.9,27.5,6.3,13.3
cuckoo,20,MALE,충북,중년_자녀동거,101,7.5,7.4,7.5,6.2,3.8,6.4,2.8,3.5,8.7,7.6,23.2,25.4,5.2,12
cuckoo,20,MALE,충북,키즈맘_미취학,22,8,7.1,8,6.7,3.8,,0.1,6.6,5.6,,24.8,26.2,5.3,13
cuckoo,20,MALE,충북,2인가구,3,7.2,,7.2,6.6,4.5,,,0.4,,,34.8,36.2,8,15.1
cuckoo,20,MALE,충북,키즈맘_중학생,4,10,6.7,10,0.4,5.4,,,9.8,,,24,25.7,5,14.3
cuckoo,20,MALE,충북,,402,7.8,7.3,7.8,6.1,4.2,6.4,5.4,5.9,8.1,7.7,25.4,24.6,6.7,11.6
cuckoo,20,MALE,충북,1인가구,68,8.1,7.4,8.1,6.9,4.2,6.4,4.2,5.8,7.7,7.9,25.7,27,6,12.7
cuckoo,20,MALE,충북,키즈맘_초등생,7,10,6.9,10,6.7,4.2,,9.3,3.8,8.1,,22.5,26.4,4.1,12.7
cuckoo,30,FEMALE,,,8568,8.1,7.3,8.1,7.4,6.5,7.1,4.8,6.9,5.3,7.6,24.1,21.6,6.7,11.4
