ton,dist,cost
18,240.528165,48
14,218.9784565,38
25,218.8344537,50
25,161.5897049,53
25,54.4971154,24
18,47.80555088,22
5,40.36030044,11
11,99.50763933,22
11,213.010746,32
5,251.0489323,40
11,33.85324502,13
11,34.14155714,15
25,155.454859,37
25,109.9534751,30
25,28.19590223,16
11,195.2841815,30
25,30.35625407,18
25,45.84023679,20
11,182.7150204,24
11,160.1887652,24
11,173.46441,23
25,34.78779309,21
25,219.7703123,53
11,83.0600061,15
25,219.7703123,53
11,309.2974187,45
11,200.0522563,30
18,137.9438914,30
25,216.2433765,48
18,18.04172943,19
25,44.88903916,22
11,251.0489323,40
11,348.6277667,50
18,273.243389,49
25,63.9912721,25
25,168.9156902,60
11,245.4975456,38
14,251.0489323,40
25,119.0635815,36
18,137.9438914,30
18,4.236886668,14
11,83.66210622,24
25,54.86963445,26
11,49.34104111,16
18,47.05911975,18
14,337.3264273,55
11,70.18294462,17
18,210.8792136,40
25,295.6892263,62
25,26.00420772,15
11,25.88919515,12
11,44.90367781,17
25,250.3698095,55
25,295.6892263,62
5,141.4286867,30
11,15.58554583,13
25,76.65975253,28
5,221.6382733,30
14,93.67999354,26
5,242.8816121,30
5,257.4169506,35
25,189.5582005,52
11,49.34104111,17
25,223.2820857,54
18,265.5821122,40
25,285.6944183,58
18,95.59773595,30
11,67.94400455,19
11,56.60300177,18
25,242.3171898,60
11,242.8816121,40
25,113.8725766,38
25,222.225158,43
5,116.2925603,21
5,102.8496969,22
5,175.5015689,24
14,260.4408135,44
5,191.6471799,28
11,245.0662837,38
11,260.4408135,37
5,187.8519388,21.5
5,45.5587303,8.5
18,260.4408135,44
5,114.8591428,12.5
5,299.7857603,14
5,45.18333715,10.85
5,296.2240514,41.5
5,92.8602325,11
5,265.6487319,48.5
1,36.30783358,3.5
5,18.51597871,6
1,22.14575877,4.5
11,165.9372107,34
5,148.1220746,31
5,76.94376803,21.5
5,24.00442261,8.5
14,242.8816121,40
18,75.11063953,23
11,92.62442271,23
25,135.5981969,34
14,92.62442271,23
11,230.468926,38
18,103.4389587,28
14,103.4389587,28
25,41.91329949,18
18,90.54404653,30
5,75.14210734,15
5,138.700418,13
5,47.78483778,14
5,38.7572555,10
1,58.06072509,5
5,79.49555157,14
5,50.86961782,10
18,135.924767,29
5,63.95841431,12
5,34.88067323,9
25,37.86620841,18
5,174.2665707,7
11,83.59600057,15
5,84.48716247,14
25,330.8095001,58
11,220.8087805,35
11,89.75079103,20
11,276.6351362,31
5,217.3293471,28
5,60.82944276,13
5,102.1028682,28
25,220.2193946,56
25,88.84568661,37
11,129.1373106,23
11,82.18589108,23
25,293.1210797,63
25,103.0694881,34
25,129.7813414,40
11,249.1847054,35
25,253.6409513,31
25,103.8283883,33
14,94.11705712,30
25,64.62297924,26
18,268.3441261,67
14,76.78952895,25
25,210.7639036,55
25,125.7754824,32
25,70.93203295,25
25,27.39414925,20
18,113.1027333,28
25,72.2486853,27
5,83.02362513,18
25,77.41316246,27
25,136.7098871,38
25,79.77543856,28
22,31.30197166,18
11,27.87232756,15
25,74.77006017,27
25,54.86963445,26
18,78.45972047,26
25,169.8472122,34
25,169.8472122,34
25,26.65083647,24
25,28.08419537,18
5,239.3523753,42
14,109.366585,36
5,109.366585,36
5,104.5251304,36
5,65.9491894,17
14,100.0179695,27
5,100.0179695,27
5,98.73181744,27
5,124.0133524,24
5,242.6728384,42
11,239.3523753,42
5,98.37162119,30
5,126.5973221,17
18,56.60779476,24
5,15.45620406,10
11,112.2645703,21
11,255.9176923,28
5,156.800738,23
5,151.9671717,23
5,65.5031899,17
5,84.37190771,22
25,313.1868768,64
5,148.49183,25
11,148.49183,26
11,248.4753686,42
14,84.37190771,22
11,104.33868,21
25,183.5401169,47
5,84.37190771,22
5,31.15094701,16
5,55.0013573,18
5,55.0013573,19
5,151.9671717,27
5,112.2645703,17
5,151.9671717,27
5,166.6090633,25
5,74.15151318,14
25,44.41979136,25
5,166.6090633,25
25,38.46973127,28
11,81.94942772,22
16,133.940495,30
25,104.6154099,30
11,27.87232756,15
11,54.46107568,14
11,367.4841851,48
25,65.9491894,24
18,240.4668885,45
11,56.85854612,17
18,300.1522359,48
11,300.1522359,48
18,5.601792873,11
25,94.11579844,36
11,97.88360543,23
11,97.41024451,19
11,102.8496969,22
25,55.96961028,21
11,166.8542499,30
25,98.13115273,37
18,128.1830721,36
11,187.8165782,37
25,104.5468105,35
11,220.3879459,32
25,205.1893123,40
18,53.19891959,22
25,32.91559897,30
11,61.28083074,20
11,219.5969093,42
18,145.5045777,65
11,197.2105641,33
14,197.2105641,33
14,81.03972387,20
25,65.67602212,24
18,115.8091675,35
5,96.54798525,16
5,14.5412932,6
4,15.311452,3
5,83.02362513,18
11,110.3926242,15
25,99.94630983,28
11,251.4584988,14
1,18.21541044,4.5
5,253.6237063,24
5,58.43622263,11
5,61.18145546,15
5,21.30486771,8
25,142.247582,37
25,282.0080289,65
25,75.83458775,28
25,109.7280254,35
18,91.90177107,24
18,75.90803313,20
5,133.97924,24
25,78.27440519,28
25,49.20927346,24
14,115.8091675,35
25,285.3725276,21
25,271.6547302,70
25,285.3725276,21
25,286.8258657,58
25,37.24986448,20
11,127.5810486,30
5,173.2168806,26
25,190.1213181,40
5,109.9324803,14
18,101.6030753,27
25,145.7443997,32
11,237.5980514,40
8,96.45184621,20
25,235.6732156,60
11,42.03748736,14
11,154.1070624,25
11,107.902665,20
11,54.01260681,15
11,154.1070624,25
18,208.7504648,36
11,198.1552808,33
25,261.7102185,48
5,154.3405501,24
18,73.21877358,20
18,110.9861042,28
18,15.33296486,10
11,29.7395211,13
25,278.1668385,52
11,44.44976553,16
18,132.1457356,26
14,217.8329336,38
25,42.21215048,20
18,101.4903482,34
5,73.40701177,48
11,22.29871623,14
11,131.8436319,26
18,43.02049251,18
18,146.8042627,33
11,172.6443832,43
18,20.51000989,20
25,42.8303432,20
25,285.6292491,63
25,62.35774808,27
5,75.14210734,15
11,61.04535391,11
25,219.0339225,48
16,55.65910349,25
11,170.78819,27
11,83.72276055,22
5,193.322998,32.5
1,283.9119324,11.85
5,162.3110954,27
25,253.9301302,53
14,218.2074951,35
1,47.49874282,4
5,283.9119324,11.85
5,20.36013937,17
5,116.4919148,26
5,55.07494377,14.5
1,50.10120611,6.5
5,265.6487319,48.5
5,15.57303898,10
5,187.7201283,22.2
5,123.2583729,36
1,21.19789065,3.5
5,43.89144163,13.5
1,38.36007534,4.5
1,34.47798977,5.5
14,72.67892622,30
25,152.7379484,42
5,75.39961189,13
25,53.86927925,22
11,111.1349506,22
5,63.64953997,45
5,84.62441674,21
11,61.04535391,11
25,48.44363115,26
25,52.20600852,25
18,196.279566,37
25,291.2790071,59
18,158.8997255,33
11,128.5523818,50
18,93.79584809,28
18,294.002878,22
25,61.75227431,26
25,312.8667605,63
18,242.3728224,50
18,315.4569082,50
5,294.002878,22
18,210.0005953,40
18,39.78136913,21
11,315.4569082,50
11,294.002878,22
25,12.02601771,15
18,42.2846768,18
25,189.6178433,40
11,315.4569082,50
25,69.08724182,30
11,94.34950224,26
11,220.4279009,37
18,22.70289574,15
5,84.62441674,21
25,130.3455007,35
18,152.1414204,32
11,73.40701177,48
5,323.9024368,18
14,152.1414204,34
18,61.47244204,27
11,340.4529957,28
14,192.6669272,40
11,95.91602134,19
11,269.8595767,38
11,94.81414097,20
25,186.6708081,40
18,91.90177107,26
25,65.67602212,24
22,295.7543251,63
5,269.5930992,38
5,104.7435603,18
25,90.76152131,32
25,128.5279856,33
25,132.3443443,30
5,157.1767138,7
4,176.2334036,12
5,108.4774121,11
11,102.6797986,21
1,41.6075275,5
25,28.08419537,18
25,96.51717425,32
14,303.4553372,45
25,42.01274048,25
5,44.31390171,13
25,44.31390171,20
18,171.5702131,50
5,193.322998,33
5,193.322998,33
25,144.294235,38
5,193.322998,33
11,97.97542023,18
18,57.74487811,26
5,193.322998,33
14,242.3186946,54
18,242.3186946,54
25,242.3186946,54
25,27.85930423,20
11,80.3381909,18
5,131.1732215,17
5,146.366703,38
5,70.67418531,18
25,250.0159098,63
18,192.6669272,40
5,107.7350033,20
25,101.4903482,34
5,213.3377969,22
25,313.1868768,66
14,64.65215589,26
5,62.72319483,26
25,130.3455007,35
5,64.65215589,26
5,110.5902531,28
25,248.9764421,63
5,38.6138175,21
5,89.85548201,13
5,38.6138175,21
5,38.6138175,21
25,71.38450312,27
1,77.50455558,6
11,247.8483357,36
11,155.7523661,32
5,38.6138175,21
5,107.7350033,20
5,107.7350033,20
18,47.18055867,37
5,146.8075863,38
14,146.366703,38
5,156.800738,27
25,219.6584294,58
5,151.9671717,27
5,269.0762587,30
5,76.58383034,14
5,166.6090633,25
5,166.2251512,25
5,166.6090633,25
5,74.15151318,14
18,152.1414204,36
5,60.98375844,23
18,218.7728326,38
14,61.47244204,30
25,81.84062896,35
11,183.8987968,26
14,77.47947321,28
11,45.81907825,14
5,56.90383723,17
18,80.86771629,23
25,85.82920692,28
14,152.1414204,32
18,70.36787631,28
25,99.95328539,29
11,183.5008132,29
18,314.4672691,46
11,26.2675236,15
25,48.12336697,10
11,63.64953997,45
18,23.01147284,14
18,111.1266657,32
16,52.64701747,28
18,63.08594569,23
25,52.64701747,28
25,110.0751973,30
25,350.9970778,20
11,92.72588201,23
25,108.986882,30
25,266.5000024,62
25,75.72323846,27
14,85.44561246,30
1,44.28279449,5
25,209.3763283,62
25,244.2692977,49
18,40.20145728,20
25,73.52365135,23
25,214.4311883,47
5,14.31218664,10
25,38.73449454,17
18,19.74593911,16
18,148.5858591,30
25,87.88267659,30
25,15.74467721,17
11,136.8428759,20
11,59.91304612,15
25,33.06442502,18
25,101.5123233,30
5,84.67132982,35
11,253.2042887,33
11,182.5005976,55
25,33.06442502,18
11,143.1194037,26
25,47.52660869,26
11,177.3994227,25
25,255.7568255,54
5,248.778945,26
1,24.00442261,4
18,128.5279856,33
5,158.3976794,28
1,179.3301752,8
5,70.32073721,10
5,271.6127885,30
5,89.85548201,13
11,58.3169508,13
25,90.84579861,38
5,49.76052695,15
25,68.16970844,31
18,81.78850219,26
18,150.4414492,36
5,131.5473768,22
25,41.8274003,18
5,250.2843356,25
22,97.71944031,24
11,93.64511586,26
25,29.93971859,17
25,161.5552078,35
25,273.0187447,51
25,106.2155932,33
14,129.8147325,40
18,59.71064717,22
22,73.09400628,25
5,240.0104573,25
5,240.0104573,20
11,247.6305645,18
25,152.7379484,42
11,157.2469208,40
18,15.27009651,18
11,73.09400628,22
5,67.49830007,16
11,95.86754512,40
25,96.51597582,32
25,95.82030372,27
5,247.6305645,18
11,208.0649894,55
11,259.447017,55
25,57.28111001,28
11,277.3197232,55
11,274.3730865,40
25,48.69813476,24
25,247.9499943,52
11,262.8650611,40
14,140.5310711,32
11,136.470624,33
25,118.0451275,40
25,194.4320829,51
14,160.1793029,34
14,98.72761455,24
1,206.8045329,16.5
14,198.9197643,38
25,33.58281873,20
11,98.72761455,24
11,60.50991323,25
14,205.3409095,38
22,89.79412443,25
25,69.98752687,24
25,318.6056588,58
5,202.9411501,53
11,102.6060361,28
16,335.2294865,36
25,8.227812879,15
11,250.7386992,32
11,218.9623692,34
11,250.7386992,32
5,52.63320187,15
5,52.63320187,15
14,311.4717111,46
11,160.3419535,37
11,62.31077995,22
5,241.8808929,10
5,138.7123275,29
25,67.06240186,26
25,178.2131062,38
5,175.5015689,28
25,131.9385415,48
5,190.3219503,30
5,115.9605373,24
25,66.35622651,23
11,190.3219503,30
11,62.1524502,20
11,27.25016178,14
5,206.4068392,25
11,125.5151806,26
5,130.6344731,21.5
11,142.0067029,26
25,104.5468105,35
11,41.71651081,19
11,108.986882,23
25,189.8148647,45
5,189.9884001,28
18,67.88755412,24
25,88.47318291,32
5,189.9884001,28
11,60.79624423,24
5,191.6471799,31
5,66.40568131,17
11,73.62899677,20
11,41.71651081,19
25,365.9512586,60
18,57.19093218,25
18,172.4868461,32
14,187.5759286,35
25,238.7317565,47
25,365.9512586,60
25,107.670486,41
25,365.9512586,60
25,82.34632111,30
25,246.9089319,56
18,78.01230817,22
25,273.6707705,57
25,44.5351494,27
14,178.0715539,38
14,187.5759286,35
25,65.77051236,55
25,44.5351494,27
25,47.52660869,26
25,56.99022004,28
18,7.10934066,18
11,323.4123274,40
5,223.8571112,23
5,172.4449548,30
5,223.8571112,23
5,155.2385769,90
5,155.2385769,90
18,312.8597737,53
25,70.68542785,33
11,326.3359974,51
11,59.34508189,20
5,111.2225727,26
11,116.0432749,28
5,59.34508189,20
11,111.2225727,26
5,270.1230111,45
5,269.5241047,24
25,104.3152328,38
11,269.5241047,24
5,202.017058,48
25,63.11764629,25
22,96.99218699,42
18,171.5702131,43
5,232.1937587,25
25,257.0483714,34
25,257.0483714,32
5,257.0483714,40
18,64.2780953,23
5,108.7884717,23
25,102.3780694,33
14,251.5037489,45
25,138.9431034,40
18,253.1607094,58
11,43.58845892,17
18,252.1428771,58
25,208.8059713,45
25,251.8781866,60
25,254.0300394,50
25,17.06718342,16
14,71.32819278,22
5,126.8598455,28
14,241.3911342,43
5,36.4851172,13
25,144.055339,45
5,26.63440762,8
5,92.01025866,16
5,231.0681506,24
5,220.4951203,30
5,23.06094805,8
18,159.7826567,35
5,135.4297207,11
18,159.7826567,35
5,320.6056929,25
25,42.80092631,21
25,249.370114,50
18,241.4252609,40
11,71.32819278,22
25,117.5280721,38
25,127.5665949,40
11,29.00717546,18
5,90.88401473,27
11,95.58073627,24
11,62.91760752,19
14,241.6181191,50
5,62.91760752,19
25,194.0060169,50
11,116.5419511,30
5,159.9603002,31
25,38.73449454,17
25,124.0615738,35
5,70.47956706,23
25,127.5665949,40
11,70.47956706,23
5,182.0171599,36
11,70.47956706,23
5,177.716346,36
5,38.87966605,10
14,177.716346,36
25,233.5834337,54
25,74.90695214,25
11,234.2104152,38
5,234.2104152,38
25,130.1520936,37
5,70.47956706,23
11,300.0694241,50
5,78.47148441,14
25,222.5825294,42
8,31.17050701,14
25,65.81544513,28
25,249.370114,50
11,119.3892693,27
25,253.2562099,52
25,248.9756689,52
25,268.8860975,52
22,167.0161957,40
25,167.0161957,40
5,267.2098288,42
11,267.2098288,42
5,98.77414114,16
25,82.19198942,28
25,189.0651729,45
5,76.58383034,14
11,100.5852657,22
25,130.9846151,35
5,244.2805122,42
18,63.96939623,23
11,93.37023131,25
11,160.9907374,26
11,97.73169596,23
16,319.1335785,48
5,16.56965236,11
14,120.2926838,27
25,62.39261164,25
11,142.277929,30
5,127.6766561,18.5
18,86.12292517,32
5,16.56965236,11
5,95.51874422,26
14,120.2926838,27
5,16.56965236,11
5,87.1420948,21
11,137.8720644,38
5,87.1420948,21
5,87.1420948,21
25,44.59725117,25
5,23.5581578,12
25,254.0300394,50
25,250.8703478,60
11,111.2185278,25
5,60.66186195,11
14,84.62670346,24
11,74.90695214,22
5,130.7845634,26
11,130.7845634,26
11,266.6509946,42
25,250.8703478,60
18,253.5181587,48
11,270.1230111,45
5,194.8151801,30
5,81.62837045,20
5,245.2849018,30
25,60.89309709,28
11,260.5328721,40
5,151.9671717,27
14,81.89255105,23
5,151.9671717,27
11,96.01183106,24
5,74.15151318,14
5,74.15151318,14
11,132.7809813,45
11,44.32916228,18
5,59.34508189,16
11,33.91089393,14
11,245.2849018,30
18,290.8710922,58
11,134.6954765,17
5,91.52014568,19
5,279.8815476,12
5,134.6954765,17
5,56.60779476,15
25,208.9365218,48
5,96.01183106,22
5,74.90695214,22
5,69.03660365,16
5,80.44434745,18
5,217.0869262,25
11,235.3160116,38
5,74.90695214,22
11,244.2805122,42
11,74.90695214,22
18,74.90695214,25
11,56.60779476,17
5,56.60779476,17
18,107.1108806,24
5,88.98251311,16
18,151.6375192,49
11,151.6375192,40
5,223.7319469,23
5,136.8117444,18
4,117.750881,8
11,59.31236462,18
25,198.3876445,45
25,250.3736887,41
14,78.41483639,27
11,80.19237428,22
14,54.67633129,21
5,250.5768445,32
25,192.8594818,50
14,286.8058391,52
25,117.4903377,52
1,117.750881,8
11,36.87252393,14
25,25.2003674,18
5,266.6509946,42
18,263.741179,52
14,90.91188901,26
25,245.5127157,52
25,67.24856138,25
14,156.2082385,32
14,124.0029239,27
5,29.57099991,11
11,178.9275991,24
25,171.5702131,43
11,67.04552386,42
25,24.76648304,13
11,326.3359974,51
5,56.56728225,40
11,170.9546118,27
18,311.0344781,50
25,95.50023832,29
11,40.45776737,10
25,108.5204369,32
14,29.58512836,11
14,110.4751588,26
25,222.4448371,48
11,278.6879245,46
14,133.9654478,30
4,235.9932092,25
25,340.9133586,68
11,69.25575731,14
11,223.2287013,30
25,146.5271034,27
25,29.53651176,20
11,95.72781706,24
25,71.54724891,31
18,206.0989615,35
18,112.2052436,35
25,248.9764421,60
25,97.20981081,29
25,340.9133586,68
18,211.4050871,50
25,168.7083879,37
25,190.5672978,64
25,104.6027226,38
11,94.30764587,17
11,260.5328721,40
25,116.7873059,38
25,38.31694119,22
25,55.36493709,29
25,66.74437938,27
25,175.3217413,39
25,121.324378,38
25,134.4223641,36
25,300.1524261,56
25,66.74437938,27
25,134.4223641,36
11,226.4130798,40
18,268.216838,55
25,64.23939294,35
18,279.2606147,43
25,44.98843966,21
25,351.0773618,68
25,237.8441134,45
25,127.9473562,26
11,136.9258397,28
18,227.5464052,42
18,244.2984906,50
11,161.9310371,32
25,195.7035473,42
11,49.72964966,16
11,99.53808806,30
14,129.8366698,35
25,262.4930435,50
25,242.2908514,48
25,97.99418749,30
11,41.92781607,18
25,159.2293632,41
11,56.56728225,40
25,185.7704535,63
25,284.770413,60
11,273.6854711,40
25,87.40818174,25
5,115.7681389,26
25,122.9554708,32
25,60.16163552,28
11,265.6056144,44
18,27.74596135,16
18,75.636908,23
11,202.0907361,38
5,32.76746174,10
11,40.82958822,24
25,88.88001742,30
25,39.68496691,22
1,66.4497743,4
25,157.7680676,42
18,241.4297951,45
5,205.9378135,40
5,130.6344731,18.5
5,16.23865178,9
25,52.78055249,18
1,44.58869187,12
25,21.21864411,14
1,52.43920755,6
11,89.98243026,65
18,68.57238359,21
1,38.97700544,4
18,37.32468317,28
25,300.1524261,58
25,308.0645821,55
11,153.79236,43
25,272.235247,55
14,205.0994602,42
11,119.0728812,25
11,120.9601504,30
5,248.508295,15
11,79.25085924,22
11,69.09685363,22
22,110.6531826,30
18,45.63648739,16
25,86.27720676,30
5,331.3155076,16
1,333.7867745,22.5
5,248.0030389,15
5,46.66098536,10.5
5,32.56681292,7
5,84.67132982,23
1,111.7671144,8.5
5,289.2304187,13.5
5,237.3324549,17
1,185.0080256,11.35
4,63.25239919,13
5,42.47533045,19
5,43.89144163,14
4,15.44435822,9
1,5.730356494,3
5,61.00280914,52
25,15.37127869,18
11,61.00280914,52
25,90.79695831,20
25,104.0653208,33
25,104.0653208,33
14,61.17456928,12
25,129.6100979,38
14,242.3916825,40
25,63.33734721,31
11,208.223562,30
25,68.93558966,25
14,64.01980802,46
18,79.97361384,33
25,92.84431022,27
14,152.7874231,32
25,42.1773609,22
14,209.2494346,38
25,82.11500317,25
25,80.92856152,30
25,61.67289539,26
11,39.95299676,14
25,82.11500317,25
11,64.38966557,18
25,298.3441914,57
25,194.8901536,46
25,44.59725117,25
11,232.3328157,32
11,155.6589159,23
5,74.15151318,14
25,44.41979136,25
5,166.6090633,25
25,38.46973127,28
11,81.94942772,22
16,133.940495,30
25,104.6154099,30
11,27.87232756,15
11,54.46107568,14
11,367.4841851,48
25,65.9491894,24
18,240.4668885,45
11,56.85854612,17
18,300.1522359,48
11,300.1522359,48
18,5.601792873,11
25,94.11579844,36
11,97.88360543,23
11,97.41024451,19
11,102.8496969,22
25,55.96961028,21
11,166.8542499,30
25,98.13115273,37
18,128.1830721,36
11,187.8165782,37
25,104.5468105,35
11,220.3879459,32
25,205.1893123,40
18,53.19891959,22
25,32.91559897,30
11,61.28083074,20
11,219.5969093,42
18,145.5045777,65
11,197.2105641,33
14,197.2105641,33
14,81.03972387,20
25,65.67602212,24
